TripId,Clientid,Status,ProviderType,Outcome,Tripdate,RequestTime,PromiseTime,ProviderId,APtime,APtime1,ADtime,Anchor,PickCounty,PickZip,DropCounty,DropZip,TripMiles
10817,42782,TAXI,E-Hail,Authorized,2022-04-01,13:00,00:00,,00:00,00:00,00:00,P,New York,10001,New York,10003,0.0
10829,941,CX,E-Hail,Early Cancel,2022-04-01,20:15,20:15,,00:00,00:00,00:00,P,Kings,11217,Kings,11220,0.0
10840,39236,FA1,E-Hail,Customer Refusal,2022-04-01,10:00,10:39,,00:00,00:00,00:00,P,Bronx,10451,New York,10026,0.0
10869,38062,FA1,E-Hail,Customer Refusal,2022-04-01,15:00,14:24,,00:00,00:00,00:00,P,Kings,11201,Kings,11221,0.0
10872,4962,S,Broker,Authorized,2022-04-01,11:30,11:29,VBG,11:36,11:34,12:12,P,Kings,11235,Kings,11218,4.71999979019165
10878,8477,S,E-Hail,Authorized,2022-04-01,10:30,10:29,ISA,10:25,10:24,10:30,P,Richmond,10310,Richmond,10310,0.8799999952316284
10880,45290,S,Broker,Authorized,2022-04-01,15:15,15:15,VBG,14:51,14:48,15:21,P,Kings,11229,Kings,11218,4.489999771118164
5053,53321,FA1,E-Hail,Customer Refusal,2022-04-01,04:30,05:18,,00:00,00:00,00:00,P,Queens,11419,Queens,11378,0.0
5054,10999,S,Broker,Authorized,2022-04-01,13:30,13:30,VBG,00:00,13:12,14:07,P,Queens,11103,New York,10001,6.239999771118164
5067,53321,FA1,E-Hail,Customer Refusal,2022-04-01,04:15,04:15,,00:00,00:00,00:00,P,Queens,11419,Queens,11378,0.0
5076,44778,FA1,E-Hail,Customer Refusal,2022-04-01,15:45,15:04,,00:00,00:00,00:00,P,New York,10031,New York,10027,0.0
5083,50615,FA1,E-Hail,Customer Refusal,2022-04-01,18:30,19:23,,00:00,00:00,00:00,P,Queens,11419,Queens,11421,0.0
5096,7871,FA1,E-Hail,Customer Refusal,2022-04-01,07:00,06:10,,00:00,00:00,00:00,P,Kings,11231,Kings,11223,0.0
5104,51570,FA1,E-Hail,Customer Refusal,2022-04-01,16:45,17:36,,00:00,00:00,00:00,P,Queens,11106,Queens,11419,0.0
5105,50615,S,Broker,Authorized,2022-04-01,21:15,21:07,VBG,00:00,20:55,21:15,P,Queens,11421,Queens,11419,2.059999942779541
5112,46025,S,Broker,Authorized,2022-04-01,07:00,07:00,VBG,06:52,06:38,07:10,P,Kings,11236,Kings,11234,3.1700000762939453
5114,42193,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,09:00,00:00,,00:00,00:00,00:00,P,New York,10002,New York,10036,0.0
5136,47975,S,Broker,Authorized,2022-04-01,11:00,11:13,VBG,11:21,11:20,11:41,P,New York,10021,Queens,11101,1.6100000143051147
5148,25331,FA1,E-Hail,Customer Refusal,2022-04-01,13:00,13:50,,00:00,00:00,00:00,P,New York,10028,New York,10030,0.0
5154,55723,S,Broker,Authorized,2022-04-01,07:20,07:19,VBG,07:20,07:11,09:02,P,Kings,11204,New York,10017,10.350000381469727
5166,16535,CX,E-Hail,Early Cancel,2022-04-01,16:27,16:26,,00:00,00:00,00:00,P,New York,10029,Bronx,10473,0.0
5173,2803,FA1,E-Hail,Customer Refusal,2022-04-01,08:45,07:50,,00:00,00:00,00:00,P,Queens,11691,Queens,11691,0.0
5194,32165,CX,E-Hail,Early Cancel,2022-04-01,13:00,13:38,,00:00,00:00,00:00,P,Kings,11229,Kings,11235,0.0
5207,49280,CX,E-Hail,Early Cancel,2022-04-01,16:45,16:41,,00:00,00:00,00:00,P,New York,10279,Richmond,10304,0.0
5214,40969,FA1,E-Hail,Customer Refusal,2022-04-01,23:00,23:40,,00:00,00:00,00:00,P,Bronx,10473,New York,10010,0.0
5221,47275,FA1,E-Hail,Customer Refusal,2022-04-01,09:30,08:48,,00:00,00:00,00:00,P,Kings,11205,Kings,11217,0.0
5231,8257,S,Primary,Completed,2022-04-01,09:20,09:20,PTC,09:13,09:12,10:10,P,Queens,11423,Bronx,10458,16.170000076293945
5238,47275,FA1,E-Hail,Customer Refusal,2022-04-01,09:00,09:51,,00:00,00:00,00:00,P,Kings,11205,Kings,11217,0.0
5246,54161,CX,E-Hail,Early Cancel,2022-04-01,11:30,11:29,,00:00,00:00,00:00,P,Kings,11238,Kings,11210,0.0
5256,47275,S,Primary,Completed,2022-04-01,08:50,09:42,MAG,10:16,10:11,10:35,P,Kings,11205,Kings,11217,0.9399999976158142
5261,47275,S,Primary,Completed,2022-04-01,15:30,15:30,MAG,15:36,15:36,16:04,P,Kings,11217,Kings,11205,0.9399999976158142
5262,55853,S,Broker,Authorized,2022-04-01,11:05,11:05,VBG,11:19,11:04,12:00,P,Queens,11415,Kings,11211,6.570000171661377
5289,11272,CX,E-Hail,Early Cancel,2022-04-01,14:30,14:30,,00:00,00:00,00:00,P,New York,10035,Bronx,10468,0.0
5292,37301,FA1,E-Hail,Customer Refusal,2022-04-01,07:00,07:19,,00:00,00:00,00:00,P,Kings,11214,Kings,11201,0.0
5311,44891,FA1,E-Hail,Customer Refusal,2022-04-01,06:51,05:56,,00:00,00:00,00:00,P,Queens,11414,Bronx,10453,0.0
5316,36370,TAXI,E-Hail,Authorized,2022-04-01,06:00,00:00,,00:00,00:00,00:00,P,Queens,11692,Queens,11691,0.0
5319,29202,S,Primary,Completed,2022-04-01,06:30,06:25,MAG,06:42,06:38,06:56,P,Queens County,11385,Kings County,11237,1.5
5325,44891,FA1,E-Hail,Customer Refusal,2022-04-01,16:30,17:21,,00:00,00:00,00:00,P,Bronx,10453,Queens,11414,0.0
5338,10813,S,Primary,Completed,2022-04-01,09:30,09:29,MVP,09:33,09:23,09:44,P,Kings,11225,Kings,11225,0.7799999713897705
5340,16535,S,Primary,Completed,2022-04-01,17:07,17:07,PTC,16:34,16:34,18:07,P,New York,10029,Bronx,10473,5.75
5355,497,S,Broker,Authorized,2022-04-01,16:40,16:39,VBH,00:00,00:00,17:53,P,Queens,11101,Queens,11423,11.289999961853027
5356,30902,CX,E-Hail,Early Cancel,2022-04-01,08:30,08:30,,00:00,00:00,00:00,P,Queens,11691,Queens,11432,0.0
5373,53869,FA1,E-Hail,Customer Refusal,2022-04-01,13:00,12:41,,00:00,00:00,00:00,P,New York,10030,Kings,11233,0.0
5375,13544,CX,E-Hail,Early Cancel,2022-04-01,22:30,22:40,,00:00,00:00,00:00,P,Queens,11354,Queens,11411,0.0
5377,38180,S,Broker,Authorized,2022-04-01,20:40,20:40,VBG,20:33,20:25,21:14,P,Queens,11434,Kings,11203,10.880000114440918
8991,47643,CX,E-Hail,Early Cancel,2022-04-01,12:00,12:00,,00:00,00:00,00:00,P,Bronx,10461,Bronx,10475,0.0
9016,53231,CX,E-Hail,Early Cancel,2022-04-01,12:00,12:00,,00:00,00:00,00:00,P,Bronx,10453,Bronx,10451,0.0
9027,31129,TAXI,E-Hail,Authorized,2022-04-01,09:30,00:00,,00:00,00:00,00:00,P,New York,10280,New York,10005,0.0
9038,22965,S,E-Hail,Authorized,2022-04-01,10:00,09:53,ICP,09:56,09:51,10:06,P,Queens,11428,Queens,11428,0.8500000238418579
9042,56782,S,Primary,Completed,2022-04-01,06:45,06:45,MAG,06:51,06:51,07:21,P,Kings,11237,New York,10013,4.760000228881836
9043,13024,FA1,E-Hail,Customer Refusal,2022-04-01,14:30,14:08,,00:00,00:00,00:00,P,Kings,11216,Kings,11203,0.0
9060,53231,CX_L,E-Hail,Late Cancel,2022-04-01,14:00,14:08,,00:00,00:00,00:00,P,Bronx,10451,Bronx,10453,0.0
9068,30129,FA1,E-Hail,Customer Refusal,2022-04-01,16:00,16:54,,00:00,00:00,00:00,P,Kings,11223,Kings,11207,0.0
9070,51185,FA1,E-Hail,Customer Refusal,2022-04-01,07:25,07:57,,00:00,00:00,00:00,P,Queens,11436,Kings,11210,0.0
9076,56643,FA1,E-Hail,Customer Refusal,2022-04-01,12:00,12:10,,00:00,00:00,00:00,P,New York,10032,New York,10035,0.0
9082,41994,S,Primary,Completed,2022-04-01,13:30,13:30,MVT,13:30,13:16,13:56,P,New York,10017,New York,10036,1.9700000286102295
9084,56643,FA1,E-Hail,Customer Refusal,2022-04-01,12:30,13:24,,00:00,00:00,00:00,P,New York,10032,New York,10035,0.0
9087,30129,S,Broker,Authorized,2022-04-01,21:00,21:00,VBH,20:58,20:58,21:30,P,Kings,11207,Kings,11223,10.09000015258789
9100,529,CX,E-Hail,Early Cancel,2022-04-01,10:00,10:00,,00:00,00:00,00:00,P,Queens,11375,New York,10032,0.0
9102,49917,CX,E-Hail,Early Cancel,2022-04-01,07:35,07:35,,00:00,00:00,00:00,P,Westchester,10550,Bronx,10475,0.0
9119,44554,NSCNS,Broker,Customer no-show,2022-04-01,12:00,12:00,VBG,13:28,12:23,13:28,P,New York,10003,Kings,11219,7.46999979019165
9120,869,FA1,E-Hail,Customer Refusal,2022-04-01,12:30,13:23,,00:00,00:00,00:00,P,Bronx,10473,New York,10128,0.0
9125,32601,TAXI,E-Hail,Authorized,2022-04-01,10:30,10:38,,00:00,00:00,00:00,P,New York,10001,New York,10065,0.0
9151,46924,CX,E-Hail,Early Cancel,2022-04-01,11:30,11:30,,00:00,00:00,00:00,P,New York,10025,New York,10019,0.0
9168,32601,S,Broker,Authorized,2022-04-01,13:30,13:20,VBH,13:33,13:32,13:58,P,New York,10065,New York,10001,2.859999895095825
9174,54106,FA1,E-Hail,Customer Refusal,2022-04-01,08:30,09:22,,00:00,00:00,00:00,P,Bronx,10462,Bronx,10469,0.0
9178,54912,FA1,E-Hail,Customer Refusal,2022-04-01,09:20,08:25,,00:00,00:00,00:00,P,Bronx,10475,New York,10029,0.0
9179,4209,CX,E-Hail,Early Cancel,2022-04-01,18:45,19:11,,00:00,00:00,00:00,P,Richmond County,10314,Richmond County,10314,0.0
9191,38109,FA1,E-Hail,Customer Refusal,2022-04-01,09:00,09:30,,00:00,00:00,00:00,P,New York,10028,Richmond,10314,0.0
9201,42717,S,Broker,Authorized,2022-04-01,20:30,20:30,VBG,20:53,20:51,21:25,P,Kings,11217,Bronx,10452,14.5600004196167
9221,2808,TAXI,E-Hail,Authorized,2022-04-01,13:30,00:00,,00:00,00:00,00:00,P,New York,10025,New York,10075,0.0
9226,31775,CX,E-Hail,Early Cancel,2022-04-01,10:45,10:59,,00:00,00:00,00:00,P,Kings,11234,Kings,11226,0.0
9245,4273,S,Primary,Completed,2022-04-01,12:00,12:00,MVT,12:29,12:18,13:29,P,Kings,11206,Kings,11215,4.150000095367432
9254,41981,S,Broker,Authorized,2022-04-01,13:00,13:06,VBG,13:12,13:12,14:13,P,Queens,11416,New York,10016,11.729999542236328
9265,23474,S,Broker,Authorized,2022-04-01,07:23,07:31,VBI,07:46,07:44,07:54,P,New York,10016,New York,10016,0.5199999809265137
9269,2257,CX,E-Hail,Early Cancel,2022-04-01,21:30,21:30,,00:00,00:00,00:00,P,Queens,11417,Kings,11205,0.0
9278,35565,FA1,E-Hail,Customer Refusal,2022-04-01,16:59,17:44,,00:00,00:00,00:00,P,New York,10026,Queens,11693,0.0
9305,58570,FA1,E-Hail,Customer Refusal,2022-04-01,11:15,10:28,,00:00,00:00,00:00,A,New York,10022,New York,10010,0.0
9307,25070,FA1,E-Hail,Customer Refusal,2022-04-01,10:00,10:48,,00:00,00:00,00:00,P,Queens,11105,New York,10065,0.0
9308,44744,S,Broker,Authorized,2022-04-01,13:30,13:30,VBH,00:00,00:00,00:00,P,Kings,11234,New York,10002,10.84000015258789
9312,50690,S,Broker,Authorized,2022-04-01,12:00,12:45,VBI,00:00,12:45,13:16,P,Queens,11435,Queens,11355,4.099999904632568
9337,24910,CX,E-Hail,Early Cancel,2022-04-01,08:30,00:00,,00:00,00:00,00:00,P,Kings,11216,New York,10003,0.0
9351,25510,S,Primary,Completed,2022-04-01,12:50,12:50,PTC,13:04,12:59,13:59,P,Kings,11210,Queens,11434,12.75
9355,136,FA1,E-Hail,Customer Refusal,2022-04-01,07:30,06:35,,00:00,00:00,00:00,P,New York,10016,Queens,11105,0.0
9356,51804,S,Primary,Completed,2022-04-01,11:25,10:55,GVC,10:59,10:53,11:06,P,Bronx,10459,Bronx,10459,0.5199999809265137
9363,24386,S,Primary,Completed,2022-04-01,12:20,12:20,MAG,12:36,12:36,13:42,P,Queens,11372,New York,10017,6.449999809265137
9364,136,FA1,E-Hail,Customer Refusal,2022-04-01,07:30,08:23,,00:00,00:00,00:00,P,New York,10016,Queens,11105,0.0
9365,32892,S,Primary,Completed,2022-04-01,13:00,13:00,MVT,13:27,13:26,14:18,P,New York,10038,Kings County,11233,6.369999885559082
9386,57463,S,Broker,Authorized,2022-04-01,11:30,11:30,VBG,11:34,11:32,11:52,P,Queens,11422,Queens,11428,4.380000114440918
9389,53326,FA1,E-Hail,Customer Refusal,2022-04-01,22:15,23:00,,00:00,00:00,00:00,P,New York,10036,New York,10024,0.0
9390,24386,S,Primary,Completed,2022-04-01,15:10,15:11,MAG,15:35,15:35,16:00,P,New York,10017,Queens,11101,2.109999895095825
9395,596,CX,E-Hail,Early Cancel,2022-04-01,07:00,07:07,,00:00,00:00,00:00,P,New York,10010,New York,10011,0.0
9400,1360,CX,E-Hail,Early Cancel,2022-04-01,11:15,09:59,,00:00,00:00,00:00,A,Richmond,10301,Richmond,10307,0.0
9414,58794,FA1,E-Hail,Customer Refusal,2022-04-01,10:30,10:52,,00:00,00:00,00:00,P,New York,10003,Kings,11201,0.0
9415,44157,FA1,E-Hail,Customer Refusal,2022-04-01,07:50,08:21,,00:00,00:00,00:00,P,New York,10002,New York,10003,0.0
9418,1360,S,Primary,Completed,2022-04-01,12:30,12:30,MAG,12:35,12:33,13:07,P,Richmond,10307,Richmond,10301,15.529999732971191
9420,32074,CX_L,E-Hail,Late Cancel,2022-04-01,09:30,09:30,,00:00,09:57,00:00,P,Kings,11233,Kings,11215,0.0
9423,22789,S,Broker,Authorized,2022-04-01,15:00,15:00,VBG,15:29,15:27,16:25,P,Kings,11225,Kings,11217,2.630000114440918
9425,9584,FA1,E-Hail,Customer Refusal,2022-04-01,09:00,08:05,,00:00,00:00,00:00,P,Queens,11691,Queens,11691,0.0
9431,44157,TAXI,E-Hail,Authorized,2022-04-01,17:30,00:00,,00:00,00:00,00:00,P,New York,10003,New York,10002,0.0
9446,54923,S,Broker,Authorized,2022-04-01,12:30,12:30,VBG,13:08,13:07,13:53,P,Bronx County,10475,New York County,10029,12.039999961853027
9449,28793,S,Primary,Completed,2022-04-01,08:00,08:01,MVT,08:23,08:20,08:35,P,Richmond,10312,Richmond,10306,2.5399999618530273
9481,3160,FA1,E-Hail,Customer Refusal,2022-04-01,15:15,15:45,,00:00,00:00,00:00,P,New York,10002,Kings,11219,0.0
9490,41714,S,Broker,Authorized,2022-04-01,16:45,16:44,VBG,17:16,17:15,17:30,P,Queens,11357,Queens,11354,1.7999999523162842
9500,54923,S,Broker,Authorized,2022-04-01,18:00,18:42,VBG,17:49,17:38,18:39,P,New York County,10029,Bronx County,10475,11.84000015258789
9501,55171,FA1,E-Hail,Customer Refusal,2022-04-01,10:48,10:25,,00:00,00:00,00:00,P,Bronx,10456,New York,10032,0.0
9504,43994,CX,E-Hail,Early Cancel,2022-04-01,17:00,17:00,,00:00,00:00,00:00,P,Bronx,10462,Bronx,10467,0.0
9507,23888,FA1,E-Hail,Customer Refusal,2022-04-01,23:45,22:59,,00:00,00:00,00:00,P,New York,10018,Kings,11221,0.0
9525,23888,CX,E-Hail,Early Cancel,2022-04-01,24:00,00:00,,00:00,00:00,00:00,P,New York,10018,Kings,11221,0.0
9539,57463,S,Broker,Authorized,2022-04-01,14:30,14:30,VBG,14:32,00:00,14:55,P,Queens,11428,Queens,11422,4.380000114440918
9558,43409,S,Broker,Authorized,2022-04-01,09:30,09:30,VBG,09:32,09:28,10:21,P,New York,10031,Kings,11233,11.779999732971191
9562,48571,S,Broker,Authorized,2022-04-01,07:00,07:00,VBG,07:02,06:57,07:32,P,Kings,11220,Queens,11414,10.0
9565,42624,CX,E-Hail,Early Cancel,2022-04-01,11:55,11:55,,00:00,00:00,00:00,P,Queens,11101,Kings,11217,0.0
9581,46139,S,Broker,Authorized,2022-04-01,08:09,08:08,VBG,08:34,08:34,09:24,P,Kings,11234,Kings,11201,7.480000019073486
9590,38327,S,E-Hail,Authorized,2022-04-01,07:00,07:00,STA,06:58,00:00,07:16,P,Bronx,10458,Bronx,10460,2.2100000381469727
9595,1268,CX,E-Hail,Early Cancel,2022-04-01,14:00,14:00,,00:00,00:00,00:00,P,Kings,11201,Kings,11233,0.0
9603,53569,S,Broker,Authorized,2022-04-01,14:00,13:57,VBG,13:59,13:47,14:07,P,Kings,11203,Kings,11212,1.5800000429153442
9607,40927,S,Primary,Completed,2022-04-01,16:30,16:30,MVP,16:35,16:24,17:17,P,Richmond,10305,Richmond,10309,11.399999618530273
9618,58539,NSCNS,E-Hail,Customer no-show,2022-04-01,09:15,09:14,STA,09:13,09:13,09:13,P,Queens,11367,Queens,11357,5.050000190734863
5392,39465,FA1,E-Hail,Customer Refusal,2022-04-01,07:01,07:22,,00:00,00:00,00:00,P,Kings,11228,Kings,11226,0.0
5400,43015,CX,E-Hail,Early Cancel,2022-04-01,23:35,22:46,,00:00,00:00,00:00,A,New York County,10001,Kings County,11216,0.0
5409,47043,S,Broker,Authorized,2022-04-01,13:30,13:30,VBG,13:46,13:42,14:09,P,Kings,11218,Kings,11214,4.019999980926514
5425,39702,FA1,E-Hail,Customer Refusal,2022-04-01,15:00,15:49,,00:00,00:00,00:00,P,New York,10029,Queens,11692,0.0
5427,45191,S,Broker,Authorized,2022-04-01,13:00,13:00,VBG,13:04,12:31,13:21,P,Kings,11209,Kings,11229,5.989999771118164
5431,23055,S,Primary,Completed,2022-04-01,22:45,22:45,GVC,23:22,23:20,24:29,P,New York,10032,Westchester,10803,9.670000076293945
5432,11899,CX_L,E-Hail,Late Cancel,2022-04-01,16:00,16:40,,00:00,00:00,00:00,P,Kings,11238,Kings,11214,0.0
5448,55851,CX,E-Hail,Early Cancel,2022-04-01,08:00,08:19,,00:00,00:00,00:00,P,Bronx County,10461,Queens County,11430,0.0
5449,43268,FA1,E-Hail,Customer Refusal,2022-04-01,21:00,21:30,,00:00,00:00,00:00,P,Kings,11215,Richmond,10312,0.0
5460,43268,FA1,E-Hail,Customer Refusal,2022-04-01,20:55,20:21,,00:00,00:00,00:00,P,Kings,11215,Richmond,10312,0.0
5486,52497,CX_L,E-Hail,Late Cancel,2022-04-01,06:40,06:40,,00:00,00:00,00:00,P,Bronx,10460,New York,10027,0.0
5493,10967,FA1,E-Hail,Customer Refusal,2022-04-01,12:55,12:00,,00:00,00:00,00:00,P,Kings,11208,Kings,11201,0.0
5497,42083,NSCNS,Primary,Customer no-show,2022-04-01,21:00,21:00,PTC,21:14,00:00,21:14,P,New York,10035,Richmond,10304,22.93000030517578
5504,29613,CX,E-Hail,Early Cancel,2022-04-01,15:00,15:00,,00:00,00:00,00:00,P,Richmond,10314,New York,10024,0.0
5509,29402,FA1,E-Hail,Customer Refusal,2022-04-01,18:00,18:34,,00:00,00:00,00:00,P,New York,10027,Kings,11207,0.0
5512,52378,S,Broker,Authorized,2022-04-01,15:30,15:30,VBG,20:45,15:04,20:45,P,Kings,11218,Kings,11229,3.890000104904175
5528,4467,S,Primary,Completed,2022-04-01,13:15,13:15,MVT,13:05,12:52,13:19,P,Kings,11239,Kings,11239,1.0299999713897705
5542,52288,FA1,E-Hail,Customer Refusal,2022-04-01,10:00,10:43,,00:00,00:00,00:00,P,Bronx,10452,Bronx,10466,0.0
5550,13034,S,Broker,Authorized,2022-04-01,14:05,14:05,VBG,14:01,13:44,14:46,P,New York,10003,Kings,11230,8.649999618530273
5556,28058,S,Broker,Authorized,2022-04-01,26:00,26:00,VBH,00:00,00:00,00:00,P,Kings,11205,Kings,11223,7.239999771118164
5559,42285,CX,E-Hail,Early Cancel,2022-04-01,15:11,15:11,,00:00,00:00,00:00,P,Kings,11207,Kings,11236,0.0
5570,52288,FA1,E-Hail,Customer Refusal,2022-04-01,10:10,09:15,,00:00,00:00,00:00,P,Bronx,10452,Bronx,10466,0.0
5592,7588,FA1,E-Hail,Customer Refusal,2022-04-01,08:16,08:47,,00:00,00:00,00:00,P,Kings,11215,Kings,11226,0.0
5593,24703,S,Broker,Authorized,2022-04-01,06:00,06:00,VBG,00:00,05:48,00:00,P,Bronx,10452,New York,10004,13.079999923706055
5597,24703,CX,E-Hail,Early Cancel,2022-04-01,15:30,15:30,,00:00,00:00,00:00,P,New York,10004,Bronx,10452,0.0
5608,53334,S,Broker,Authorized,2022-04-01,18:15,18:15,VBG,18:22,18:20,18:45,P,Queens,11413,Queens,11435,5.940000057220459
5613,53923,FA1,E-Hail,Customer Refusal,2022-04-01,09:00,09:53,,00:00,00:00,00:00,P,Bronx,10467,Bronx,10460,0.0
5618,20551,CX,E-Hail,Early Cancel,2022-04-01,07:15,07:49,,00:00,00:00,00:00,P,Bronx County,10475,Bronx County,10462,0.0
5626,24442,S,Primary,Completed,2022-04-01,21:30,21:31,MVT,21:36,21:33,22:13,P,Kings,11213,Kings,11216,1.649999976158142
5631,51831,S,Broker,Authorized,2022-04-01,14:30,14:30,VBH,14:48,14:48,17:00,P,Queens,11433,New York,10039,18.09000015258789
5640,57519,FA1,E-Hail,Customer Refusal,2022-04-01,14:00,14:52,,00:00,00:00,00:00,P,New York,10029,New York,10035,0.0
5648,33938,FA1,E-Hail,Customer Refusal,2022-04-01,09:45,09:55,,00:00,00:00,00:00,P,Kings,11209,New York,10001,0.0
5654,43414,FA1,E-Hail,Customer Refusal,2022-04-01,17:20,16:25,,00:00,00:00,00:00,P,Kings,11203,Bronx,10460,0.0
5655,3525,CX,E-Hail,Early Cancel,2022-04-01,09:00,09:00,,00:00,00:00,00:00,P,Bronx,10456,Bronx,10455,0.0
5662,37135,S,Broker,Authorized,2022-04-01,12:00,12:00,VBH,16:20,12:44,16:26,P,Kings,11207,Bronx,10460,15.770000457763672
5669,20605,FA1,E-Hail,Customer Refusal,2022-04-01,11:30,11:42,,00:00,00:00,00:00,P,Kings,11207,Kings,11226,0.0
5686,20551,S,Broker,Authorized,2022-04-01,07:15,07:15,VBH,07:05,06:52,07:34,P,Bronx County,10475,Bronx County,10462,3.8499999046325684
9343,32892,FA1,E-Hail,Customer Refusal,2022-04-01,07:00,06:05,,00:00,00:00,00:00,P,Kings County,11233,New York,10038,0.0
9344,13666,S,Broker,Authorized,2022-04-01,08:15,08:15,VBG,08:46,08:45,09:16,P,Kings,11234,Kings,11230,2.7300000190734863
9357,30902,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,14:00,00:00,,00:00,00:00,00:00,P,Queens,11691,Queens,11432,0.0
9377,49369,CX,E-Hail,Early Cancel,2022-04-01,09:15,09:26,,00:00,00:00,00:00,P,Bronx County,10462,New York County,10075,0.0
9379,46031,S,E-Hail,Authorized,2022-04-01,12:00,12:00,STA,12:38,12:31,13:35,P,Bronx,10465,Kings,11215,20.25
9382,57550,CX,E-Hail,Early Cancel,2022-04-01,08:30,08:30,,00:00,00:00,00:00,P,Kings,11234,New York,10019,0.0
9394,35782,CX,E-Hail,Early Cancel,2022-04-01,14:30,14:30,,00:00,00:00,00:00,P,New York,10025,New York,10039,0.0
9399,58794,FA1,E-Hail,Customer Refusal,2022-04-01,08:30,09:07,,00:00,00:00,00:00,P,Kings,11201,New York,10003,0.0
9424,46792,S,Broker,Authorized,2022-04-01,09:00,09:29,VBG,09:41,09:34,09:53,P,New York,10027,New York,10075,3.2100000381469727
9432,9584,CX,E-Hail,Early Cancel,2022-04-01,09:00,09:06,,00:00,00:00,00:00,P,Queens,11691,Queens,11691,0.0
9434,51445,FA1,E-Hail,Customer Refusal,2022-04-01,05:10,04:33,,00:00,00:00,00:00,P,New York,10029,New York,10029,0.0
9435,56841,S,Broker,Authorized,2022-04-01,06:30,06:30,VBG,06:28,06:27,06:36,P,New York,10035,New York,10026,1.149999976158142
9437,18905,NSCNS,Primary,Customer no-show,2022-04-01,17:00,17:17,ITA,17:31,17:24,17:31,P,Kings,11203,Queens,11694,10.850000381469727
9441,2703,S,Broker,Authorized,2022-04-01,14:00,14:40,VBG,14:36,14:36,15:06,P,Kings,11235,Kings,11214,4.449999809265137
9457,40966,FA1,E-Hail,Customer Refusal,2022-04-01,09:18,09:47,,00:00,00:00,00:00,P,Queens,11420,Nassau,11042,0.0
9477,1766,FA1,E-Hail,Customer Refusal,2022-04-01,13:00,12:24,,00:00,00:00,00:00,P,Kings,11201,Kings,11216,0.0
9491,55171,FA1,E-Hail,Customer Refusal,2022-04-01,10:45,10:25,,00:00,00:00,00:00,P,Bronx,10456,New York,10032,0.0
9494,3160,CX,E-Hail,Early Cancel,2022-04-01,15:15,15:05,,00:00,00:00,00:00,P,New York,10002,Kings,11219,0.0
9513,28490,CX,E-Hail,Early Cancel,2022-04-01,16:00,16:00,,00:00,00:00,00:00,P,New York,10038,New York,10028,0.0
9518,9977,S,Broker,Authorized,2022-04-01,08:30,08:30,VBH,00:00,08:49,09:16,P,Kings,11212,Kings,11238,2.700000047683716
9521,55171,FA1,E-Hail,Customer Refusal,2022-04-01,13:30,14:04,,00:00,00:00,00:00,P,New York,10032,Bronx,10456,0.0
9529,53569,FA1,E-Hail,Customer Refusal,2022-04-01,13:31,13:17,,00:00,00:00,00:00,P,Kings,11203,Kings,11212,0.0
9544,10287,CX,E-Hail,Early Cancel,2022-04-01,16:20,17:12,,00:00,00:00,00:00,P,New York County,10019,Bronx County,10474,0.0
9545,49299,S,E-Hail,Authorized,2022-04-01,17:30,17:30,ISA,17:31,17:24,17:58,P,Richmond,10301,Richmond,10306,6.409999847412109
9548,10967,FA1,E-Hail,Customer Refusal,2022-04-01,12:45,13:32,,00:00,00:00,00:00,P,Kings,11208,Kings,11201,0.0
9549,14100,S,E-Hail,Authorized,2022-04-01,14:30,14:30,STA,14:26,00:00,14:38,P,Bronx,10469,Bronx,10466,1.4800000190734863
9555,44349,S,Broker,Authorized,2022-04-01,08:00,07:59,VBG,08:06,08:05,09:02,P,Kings,11208,Kings,11238,6.880000114440918
9561,35755,CX,E-Hail,Early Cancel,2022-04-01,15:00,14:23,,00:00,00:00,00:00,P,Bronx,10452,New York,10027,0.0
9582,43409,DELETED,Deleted,Fixed Route-Exclude,2022-04-01,12:00,00:00,,00:00,00:00,00:00,P,Kings,11233,New York,10040,0.0
9586,28490,CX,E-Hail,Early Cancel,2022-04-01,21:00,21:00,,00:00,00:00,00:00,P,Bronx,10475,Bronx,10453,0.0
9594,58539,CX,E-Hail,Early Cancel,2022-04-01,09:15,10:05,,00:00,00:00,00:00,P,Queens,11367,Queens,11357,0.0
9611,22576,FA1,E-Hail,Customer Refusal,2022-04-01,13:30,14:21,,00:00,00:00,00:00,P,Kings,11236,Kings,11203,0.0
9613,56958,FA1,E-Hail,Customer Refusal,2022-04-01,16:55,17:39,,00:00,00:00,00:00,P,Kings,11205,New York,10007,0.0
